id,wmo,icao,iata,name,custom-name,elevation,pressure-sensor-height,latitude,longitude,priority,country-code,time-zone,state-region,runway-direction-1,runway-direction-2,minimum-sector-altitude,group,flags,icao-region,polygon,polyline,population,custom-id,GML-id,organisation,hide-coordinates,type,source,state,area-number
au.bom:AY.MH.NDBDME,,MH,,MOUNT HAGEN,,,,-5.83833,144.30833,,,,,,,,,----------N-,AY,,,,,,,,NDBDME,----a---,,
au.bom:AY.MIS.NDB,,MIS,,MISIMA,,,,-10.6875,152.835,,,,,,,,,----------N-,AY,,,,,,,,NDB,----a---,OTH,
au.bom:AY.MOE.NDBDME,,MOE,,MOMOTE,,,,-2.06167,147.42583,,,,,,,,,----------N-,AY,,,,,,,,NDBDME,----a---,,
au.bom:AY.MOKIN.WPT,,MOKIN,,MOKIN,,,,-6.40333,153.55333,,,,,,,,,---------W--,AY,,,,,,,,WPT,----a---,,
au.bom:AY.MONGO.WPT,,MONGO,,MONGO,,,,-6.14167,153.33167,,,,,,,,,---------W--,AY,,,,,,,,WPT,----a---,,
au.bom:AY.MOR.NDBDME,,MOR,,MORO,,,,-6.36333,143.25417,,,,,,,,,----------N-,AY,,,,,,,,NDBDME,----a---,,
au.bom:AY.NIPOK.WPT,,NIPOK,,NIPOK,,,,-9.92833,155,,,,,,,,,---------W--,AY,,,,,,,,WPT,----a---,,
au.bom:AY.NTV.WPT,,NTV,,NORTH BOSAVI,,,,-6.45833,142.84167,,,,,,,,,---------W--,AY,,,,,,,,WPT,----a---,,
au.bom:AY.NZ.LOC,,NZ,,NADZAB,,,,-6.56833,146.705,,,,,,,,,------------,AY,,,,,,,,LOC,----a---,,
au.bom:AY.NZ.VORDME,,NZ,,NADZAB,,,,-6.56833,146.70833,,,,,,,,,----------N-,AY,,,,,,,,VORDME,----a---,,
au.bom:AY.OKT.NDBDME,,OKT,,OK TEDI,,,,-5.41,141.31833,,,,,,,,,----------N-,AY,,,,,,,,NDBDME,----a---,,
au.bom:AY.PALAN.WPT,,PALAN,,PALAN,,,,-4.27333,151.50333,,,,,,,,,---------W--,AY,,,,,,,,WPT,----a---,,
au.bom:AY.PIKOK.WPT,,PIKOK,,PIKOK,,,,0,146.14167,,,,,,,,,---------W--,AY,,,,,,,,WPT,----a---,,
au.bom:AY.PRE.NDB,,PRE,,PARER,,,,-9.32667,147.14,,,,,,,,,----------N-,AY,,,,,,,,NDB,----a---,,
au.bom:AY.PRV.WPT,,PRV,,PURARI RIVER,,,,-7,145.10833,,,,,,,,,---------W--,AY,,,,,,,,WPT,----a---,,
au.bom:AY.PY.NDB,,PY,,PORT MORESBY LMM RW32R,,,,-9.46167,147.23333,,,,,,,,,----------N-,AY,,,,,,,,NDB,----a---,,
au.bom:AY.PY.VORDME,,PY,,PORT MORESBY,,,,-9.45333,147.215,,,,,,,,,----------N-,AY,,,,,,,,VORDME,----a---,,
au.bom:AY.RB.DME,,RB,,RABAUL,,,,-4.19167,152.16167,,,,,,,,,----------N-,AY,,,,,,,,DME,----a---,,
au.bom:AY.RB.NDB,,RB,,RABAUL,,,,-4.2325,152.18833,,,,,,,,,----------N-,AY,,,,,,,,NDB,----a---,,
au.bom:AY.REDOX.WPT,,REDOX,,REDOX,,,,-10.06667,153.43167,,,,,,,,,---------W--,AY,,,,,,,,WPT,----a---,,
au.bom:AY.SARKA.WPT,,SARKA,,SARKA,,,,-5.70667,153.185,,,,,,,,,---------W--,AY,,,,,,,,WPT,----a---,,
au.bom:AY.SBN.WPT,,SBN,,SIBIN,,,,-3.44333,149.19,,,,,,,,,---------W--,AY,,,,,,,,WPT,----a---,,
au.bom:AY.SFI.TSP,,SFI,,STARFISH,,,,-9.12,146.72,,,,,,,,,------------,AY,,,,,,,,TSP,----a---,,
au.bom:AY.SIBIN.WPT,,SIBIN,,SIBIN,,,,-3.44333,149.19,,,,,,,,,---------W--,AY,,,,,,,,WPT,----a---,,
au.bom:AY.SLM.WPT,,SLM,,SOLOMON,,,,-8.59667,152.68833,,,,,,,,,---------W--,AY,,,,,,,,WPT,----a---,,
au.bom:AY.SOA.WPT,,SOA,,SOLITA,,,,-6,146.95167,,,,,,,,,---------W--,AY,,,,,,,,WPT,----a---,,
au.bom:AY.TASAK.WPT,,TASAK,,TASAK,,,,-1.44167,160,,,,,,,,,---------W--,AY,,,,,,,,WPT,----a---,,
au.bom:AY.TEE.WPT,,TEE,,TEKEE,,,,-3.71833,147.58501,,,,,,,,,---------W--,AY,,,,,,,,WPT,----a---,,
au.bom:AY.TLA.WPT,,TLA,,TALAPA,,,,-7.49333,152.28,,,,,,,,,---------W--,AY,,,,,,,,WPT,----a---,,
au.bom:AY.TOK.NDB,,TOK,,TOKUA,,,,-4.345,152.39667,,,,,,,,,----------N-,AY,,,,,,,,NDB,----a---,,
au.bom:AY.TOK.VORDME,,TOK,,TOKUA,,,,-4.34667,152.39833,,,,,,,,,----------N-,AY,,,,,,,,VORDME,----a---,,
au.bom:AY.TRITN.WPT,,TRITN,,TRITN,,,,-9.455,149.57667,,,,,,,,,---------W--,AY,,,,,,,,WPT,----a---,,
au.bom:AY.TVI.NDB,,TVI,,PORT MORESBY,,,,-9.71833,147.47167,,,,,,,,,----------N-,AY,,,,,,,,NDB,----a---,,
au.bom:AY.VEVEK.WPT,,VEVEK,,VEVEK,,,,-8.74667,150.12667,,,,,,,,,---------W--,AY,,,,,,,,WPT,----a---,,
au.bom:AY.VNO.NDBDME,,VNO,,VANIMO,,,,-2.67833,141.30333,,,,,,,,,----------N-,AY,,,,,,,,NDBDME,----a---,,
au.bom:AY.WATUT.WPT,,WATUT,,WATUT,,,,-6.84577,146.35852,,,,,,,,,---------W--,AY,,,,,,,,WPT,----a---,,
au.bom:AY.WK.NDB,,WK,,WEWAK,,,,-3.58167,143.67833,,,,,,,,,----------N-,AY,,,,,,,,NDB,----a---,,
au.bom:AY.WK.VORDME,,WK,,WEWAK,,,,-3.58333,143.67667,,,,,,,,,----------N-,AY,,,,,,,,VORDME,----a---,,
au.bom:AY.WKS.WPT,,WKS,,WILKES,,,,-8.62833,149.68,,,,,,,,,---------W--,AY,,,,,,,,WPT,----a---,,
au.bom:AY.WRASE.WPT,,WRASE,,WRASE,,,,-8.89833,149.51,,,,,,,,,---------W--,AY,,,,,,,,WPT,----a---,,
au.bom:AY.YLO.WPT,,YLO,,YALOLO,,,,-7,151.67667,,,,,,,,,---------W--,AY,,,,,,,,WPT,----a---,,
au.bom:AY.YOBAL.WPT,,YOBAL,,YOBAL,,,,-5.94667,144.805,,,,,,,,,---------W--,AY,,,,,,,,WPT,----a---,,
au.bom:AY.YUG.WPT,,YUG,,YUAT GAP,,,,-4.87167,144.03667,,,,,,,,,---------W--,AY,,,,,,,,WPT,----a---,,
au.bom:BG.AS.NDB,,AS,,ANGISSOQ,,,,59.98333,-45.16667,,,,,,,,,----------N-,BG,,,,,,,,NDB,----a---,,
au.bom:BG.BGBW.AD,,BGBW,,NARSARSUAQ,,,,61.16111,-45.42778,,,,,,,,,--------A---,BG,,,,,,,,AD,----a---,,
au.bom:BG.BGCO.AD,,BGCO,,EASTGREENLANDT,,,,70.74333,-22.66056,,,,,,,,,--------A---,BG,,,,,,,,AD,----a---,,
au.bom:BG.BGKK.AD,,BGKK,,KULUSAK,,,,65.57361,-37.12361,,,,,,,,,--------A---,BG,,,,,,,,AD,----a---,,
au.bom:BG.BGSF.AD,,BGSF,,SONDRE STROMFJORD,,,,67.01806,-50.69417,,,,,,,,,--------A---,BG,,,,,,,,AD,----a---,,
au.bom:BG.BGTL.AD,,BGTL,,THULE,,,,76.53333,-68.7,,,,,,,,,--------A---,BG,,,,,,,,AD,----a---,,
au.bom:BG.CH.NDB,,CH,,CHRISTIANSHAB,,,,68.825,-51.20833,,,,,,,,,----------N-,BG,,,,,,,,NDB,----a---,,
au.bom:BG.CP.NDB,,CP,,CONSTABLE PYNT,,,,70.74028,-22.62083,,,,,,,,,----------N-,BG,,,,,,,,NDB,----a---,,
au.bom:BG.DA.NDB,,DA,,KULUSUK,,,,65.57222,-37.21139,,,,,,,,,----------N-,BG,,,,,,,,NDB,----a---,,
au.bom:BG.EM.NDB,,EM,,EGEDESMINDE,,,,68.71,-52.84333,,,,,,,,,----------N-,BG,,,,,,,,NDB,----a---,,
au.bom:BG.FH.NDB,,FH,,FREDERIKSHAB,,,,61.99722,-49.65194,,,,,,,,,----------N-,BG,,,,,,,,NDB,----a---,,
au.bom:BG.GH.NDB,,GH,,GODTHAB,,,,64.18083,-51.75222,,,,,,,,,----------N-,BG,,,,,,,,NDB,----a---,,
au.bom:BG.GN.NDB,,GN,,GODHAVN,,,,69.245,-53.53333,,,,,,,,,----------N-,BG,,,,,,,,NDB,----a---,,
au.bom:BG.HB.NDB,,HB,,HOLSTEINSBORG,,,,66.93694,-53.70417,,,,,,,,,----------N-,BG,,,,,,,,NDB,----a---,,
au.bom:BG.ISF.ILS,,ISF,,KANGERLUSSUAQ RW10,,,,67.01972,-50.68694,,,,,,,,,------------,BG,,,,,,,,ILS,----a---,,
au.bom:BG.JA.DME,,JA,,JAKOBSHAVN,,,,69.24139,-51.06611,,,,,,,,,----------N-,BG,,,,,,,,DME,----a---,,
au.bom:BG.JH.NDB,,JH,,JULIANEHAV,,,,60.725,-46.03333,,,,,,,,,----------N-,BG,,,,,,,,NDB,----a---,,
au.bom:BG.JV.NDB,,JV,,JAKOBSHAVN,,,,69.24278,-51.07778,,,,,,,,,----------N-,BG,,,,,,,,NDB,----a---,,
au.bom:BG.KS.NDB,,KS,,FISKENASSET,,,,63.08333,-50.68333,,,,,,,,,----------N-,BG,,,,,,,,NDB,----a---,,
au.bom:BG.KU.NDB,,KU,,KOOK ISLAND,,,,64.07139,-52.0175,,,,,,,,,----------N-,BG,,,,,,,,NDB,----a---,,
au.bom:BG.MAR.NDB,,MAR,,MAARMORILIK,,,,71.13028,-51.22333,,,,,,,,,----------N-,BG,,,,,,,,NDB,----a---,,
au.bom:BG.NA.NDB,,NA,,NARSASUAQ,,,,61.17167,-45.41389,,,,,,,,,----------N-,BG,,,,,,,,NDB,----a---,,
au.bom:BG.NK.NDB,,NK,,GODTHAB,,,,64.68,-51.37833,,,,,,,,,----------N-,BG,,,,,,,,NDB,----a---,,
au.bom:BG.NL.NDB,,NL,,NOLSO,,,,61.9575,-6.60472,,,,,,,,,----------N-,BG,,,,,,,,NDB,----a---,,
au.bom:BG.NN.NDB,,NN,,NANORTALIK,,,,60.14583,-45.25556,,,,,,,,,----------N-,BG,,,,,,,,NDB,----a---,,
au.bom:BG.NQ.DME,,NQ,,NARSSARSSUAQ,,,,61.16083,-45.40972,,,,,,,,,----------N-,BG,,,,,,,,DME,----a---,,
au.bom:BG.NS.NDB,,NS,,NARSAQ,,,,60.9,-46.01667,,,,,,,,,----------N-,BG,,,,,,,,NDB,----a---,,
au.bom:BG.OZN.NDB,,OZN,,PRINS CHRISTIAN SUND,,,,60.05889,-43.16361,,,,,,,,,----------N-,BG,,,,,,,,NDB,----a---,,
au.bom:BG.QT.NDB,,QT,,GODTHAB,,,,64.345,-51.58667,,,,,,,,,----------N-,BG,,,,,,,,NDB,----a---,,
au.bom:BG.SF.NDB,,SF,,KANGERLUSSUAQ/SDR.STROMFJORD,,,,66.96889,-50.94806,,,,,,,,,----------N-,BG,,,,,,,,NDB,----a---,,
au.bom:BG.SI.NDB,,SI,,SIMIUTAQ,,,,60.68333,-46.6,,,,,,,,,----------N-,BG,,,,,,,,NDB,----a---,,
au.bom:BG.ST.NDB,,ST,,SUKKERTOPPEN,,,,65.42028,-52.90806,,,,,,,,,----------N-,BG,,,,,,,,NDB,----a---,,
au.bom:BG.THT.VORTAC,,THT,,THULE,,,,76.54222,-68.24111,,,,,,,,,----------N-,BG,,,,,,,,VORTAC,----a---,,
au.bom:BG.UM.NDB,,UM,,UUMMANNAQ,,,,70.66667,-52.11667,,,,,,,,,----------N-,BG,,,,,,,,NDB,----a---,,
au.bom:BG.UP.NDB,,UP,,UPERNAVIK,,,,72.79306,-56.15389,,,,,,,,,----------N-,BG,,,,,,,,NDB,----a---,,
au.bom:BI.AKI.VORDME,,AKI,,AKUREYRY,,,,65.75972,-18.00417,,,,,,,,,----------N-,BI,,,,,,,,VORDME,----a---,,
au.bom:BI.AR.NDB,,AR,,AKUREYRI,,,,65.75583,-18.08944,,,,,,,,,----------N-,BI,,,,,,,,NDB,----a---,,
au.bom:BI.BIAR.AD,,BIAR,,AKUREYRI,,,,65.65861,-18.07222,,,,,,,,,--------A---,BI,,,,,,,,AD,----a---,,
au.bom:BI.BIEG.AD,,BIEG,,EGILSSTADIR,,,,65.28333,-14.40139,,,,,,,,,--------A---,BI,,,,,,,,AD,----a---,,
au.bom:BI.BIHN.AD,,BIHN,,HOFN,,,,64.29556,-15.22722,,,,,,,,,--------A---,BI,,,,,,,,AD,----a---,,
au.bom:BI.BIHU.AD,,BIHU,,HUSAVIK,,,,65.9525,-17.42583,,,,,,,,,--------A---,BI,,,,,,,,AD,----a---,,
au.bom:BI.BIIS.AD,,BIIS,,ISAFJORDUR,,,,66.05833,-23.14028,,,,,,,,,--------A---,BI,,,,,,,,AD,----a---,,
au.bom:BI.BIKF.AD,,BIKF,,KEFLAVIK,,,,63.985,-22.60556,,,,,,,,,--------A---,BI,,,,,,,,AD,----a---,,
au.bom:BI.BIKR.AD,,BIKR,,SAUDARKROKUR,,,,65.73167,-19.57278,,,,,,,,,--------A---,BI,,,,,,,,AD,----a---,,
au.bom:BI.BINF.AD,,BINF,,NORDFJOERDUR,,,,65.13194,-13.74139,,,,,,,,,--------A---,BI,,,,,,,,AD,----a---,,
au.bom:BI.BIPA.AD,,BIPA,,PATREKSFORDUR,,,,65.55611,-23.96583,,,,,,,,,--------A---,BI,,,,,,,,AD,----a---,,
au.bom:BI.BIRK.AD,,BIRK,,REYKJAVIK,,,,64.13,-21.94056,,,,,,,,,--------A---,BI,,,,,,,,AD,----a---,,
au.bom:BI.BITE.AD,,BITE,,THINGEYRI,,,,65.86889,-23.61833,,,,,,,,,--------A---,BI,,,,,,,,AD,----a---,,
au.bom:BI.BIVM.AD,,BIVM,,VESTMANNAEYJAR,,,,63.41667,-20.28333,,,,,,,,,--------A---,BI,,,,,,,,AD,----a---,,
au.bom:BI.BJ.NDB,,BJ,,BJARGTANGAR,,,,65.50611,-24.53778,,,,,,,,,----------N-,BI,,,,,,,,NDB,----a---,,
au.bom:BI.BL.NDB,,BL,,BLONDUOS,,,,65.68611,-20.2925,,,,,,,,,----------N-,BI,,,,,,,,NDB,----a---,,
au.bom:BI.BR.NDB,,BR,,BREIDAVAD,,,,65.33278,-14.3725,,,,,,,,,----------N-,BI,,,,,,,,NDB,----a---,,
au.bom:BI.DA.NDB,,DA,,DALATANGI,,,,65.27,-13.57611,,,,,,,,,----------N-,BI,,,,,,,,NDB,----a---,,
au.bom:BI.DO.NDB,,DO,,DJUPIVOGUR,,,,64.6525,-14.27694,,,,,,,,,----------N-,BI,,,,,,,,NDB,----a---,,
au.bom:BI.EKVG.AD,,EKVG,,VAGAR,,,,62.06417,-7.27389,,,,,,,,,--------A---,BI,,,,,,,,AD,----a---,,
au.bom:BI.EL.NDB,,EL,,ELLIDAVATN,,,,64.08111,-21.77083,,,,,,,,,----------N-,BI,,,,,,,,NDB,----a---,,
au.bom:BI.ES.NDB,,ES,,EGILSSTADIR,,,,65.23861,-14.45194,,,,,,,,,----------N-,BI,,,,,,,,NDB,----a---,,
au.bom:BI.GA.NDB,,GA,,GARDUR,,,,65.87778,-17.46333,,,,,,,,,----------N-,BI,,,,,,,,NDB,----a---,,
au.bom:BI.GF.NDB,,GF,,GROF,,,,64.14944,-21.94167,,,,,,,,,----------N-,BI,,,,,,,,NDB,----a---,,
au.bom:BI.GJ.NDB,,GJ,,GJOEGUR,,,,65.99472,-21.33,,,,,,,,,----------N-,BI,,,,,,,,NDB,----a---,,
au.bom:BI.GR.NDB,,GR,,GRIMSEY,,,,66.52833,-17.98306,,,,,,,,,----------N-,BI,,,,,,,,NDB,----a---,,
au.bom:BI.HA.NDB,,HA,,HOFSA,,,,65.62944,-15.04139,,,,,,,,,----------N-,BI,,,,,,,,NDB,----a---,,
au.bom:BI.HE.NDB,,HE,,HEGRANES,,,,65.75083,-19.51917,,,,,,,,,----------N-,BI,,,,,,,,NDB,----a---,,
au.bom:BI.HJ.NDB,,HJ,,HJALTEYRI,,,,65.85167,-18.19167,,,,,,,,,----------N-,BI,,,,,,,,NDB,----a---,,
au.bom:BI.HK.NDB,,HK,,HOLMAVIK,,,,65.64361,-21.47361,,,,,,,,,----------N-,BI,,,,,,,,NDB,----a---,,
au.bom:BI.HL.DME,,HL,,VESTMANNAEYJAR,,,,63.42028,-20.27222,,,,,,,,,----------N-,BI,,,,,,,,DME,----a---,,
au.bom:BI.HL.NDB,,HL,,VESTMANNAEYJAR,,,,63.42417,-20.28194,,,,,,,,,----------N-,BI,,,,,,,,NDB,----a---,,
au.bom:BI.HN.NDB,,HN,,HORNAFJORDUR,,,,64.26917,-15.21333,,,,,,,,,----------N-,BI,,,,,,,,NDB,----a---,,
au.bom:BI.HO.NDB,,HO,,HORNBJARG,,,,66.41222,-22.38389,,,,,,,,,----------N-,BI,,,,,,,,NDB,----a---,,
au.bom:BI.HS.NDB,,HS,,HUSAVIK,,,,65.92694,-17.43889,,,,,,,,,----------N-,BI,,,,,,,,NDB,----a---,,
au.bom:BI.HV.NDB,,HV,,HVAMMUR,,,,65.63556,-18.06778,,,,,,,,,----------N-,BI,,,,,,,,NDB,----a---,,
au.bom:BI.IAR.ILS,,IAR,,AKUREYRI ILS/DME RW01,,,,65.63556,-18.06778,,,,,,,,,------------,BI,,,,,,,,ILS,----a---,,
au.bom:BI.IES.ILS,,IES,,EGILSSTADIR RW04,,,,65.27472,-14.40639,,,,,,,,,------------,BI,,,,,,,,ILS,----a---,,
au.bom:BI.IHU.ILS,,IHU,,HUSAVIK RW03,,,,65.96306,-17.42139,,,,,,,,,------------,BI,,,,,,,,ILS,----a---,,
au.bom:BI.IKR.ILS,,IKR,,SAUDARKROKUR RW01,,,,65.74222,-19.5775,,,,,,,,,------------,BI,,,,,,,,ILS,----a---,,
au.bom:BI.ING.VORDME,,ING,,INGO,,,,63.80306,-16.63806,,,,,,,,,----------N-,BI,,,,,,,,VORDME,----a---,,
au.bom:BI.IRE.ILS,,IRE,,REYKJAVIK RW14,,,,64.13,-21.93278,,,,,,,,,------------,BI,,,,,,,,ILS,----a---,,
au.bom:BI.IS.NDB,,IS,,ISAFJORDUR,,,,66.09833,-23.03889,,,,,,,,,----------N-,BI,,,,,,,,NDB,----a---,,
au.bom:BI.JAN.NDB,,JAN,,JAN MAYEN,,,,70.96121,-8.57586,,,,,,,,,----------N-,BI,,,,,,,,NDB,----a---,,
au.bom:BI.KEF.VORDME,,KEF,,KEFLAVIK,,,,63.98694,-22.61444,,,,,,,,,----------N-,BI,,,,,,,,VORDME,----a---,,
au.bom:BI.KF.OM,,KF,,KEFLAVIK LOM RWY11,,,,63.985,-22.73167,,,,,,,,,------------,BI,,,,,,,,OM,----a---,,
au.bom:BI.KP.NDB,,KP,,KOPASKER,,,,66.3075,-16.46139,,,,,,,,,----------N-,BI,,,,,,,,NDB,----a---,,
au.bom:BI.LA.NDB,,LA,,LANGHOLT,,,,65.57667,-19.48833,,,,,,,,,----------N-,BI,,,,,,,,NDB,----a---,,
au.bom:BI.LT.NDB,,LT,,ALERT,,,,82.52583,-62.21139,,,,,,,,,----------N-,BI,,,,,,,,NDB,----a---,,
au.bom:BI.MF.DME,,MF,,VAGAR,,,,62.065,-7.28333,,,,,,,,,----------N-,BI,,,,,,,,DME,----a---,,
au.bom:BI.MF.ILS,,MF,,VAGAR RW31,,,,62.06583,-7.28694,,,,,,,,,------------,BI,,,,,,,,ILS,----a---,,
au.bom:BI.MY.OM,,MY,,VAGAR LOM RW13,,,,62.10639,-7.58528,,,,,,,,,------------,BI,,,,,,,,OM,----a---,,
au.bom:BI.NB.NDB,,NB,,BOTN,,,,65.32611,-18.29361,,,,,,,,,----------N-,BI,,,,,,,,NDB,----a---,,
au.bom:BI.NF.NDB,,NF,,NORDFJORDUR,,,,65.13444,-13.73639,,,,,,,,,----------N-,BI,,,,,,,,NDB,----a---,,
au.bom:BI.NS.NDB,,NS,,NES,,,,64.13389,-21.96167,,,,,,,,,----------N-,BI,,,,,,,,NDB,----a---,,
au.bom:BI.OG.NDB,,OG,,OGUR,,,,66.04389,-22.68139,,,,,,,,,----------N-,BI,,,,,,,,NDB,----a---,,
au.bom:BI.OK.OM,,OK,,OSCAR KILO LOM RWY20,,,,64.04944,-22.605,,,,,,,,,------------,BI,,,,,,,,OM,----a---,,
au.bom:BI.PA.NDB,,PA,,PATREKSFJORDUR,,,,65.55583,-23.95306,,,,,,,,,----------N-,BI,,,,,,,,NDB,----a---,,
au.bom:BI.RA.NDB,,RA,,RAUFARHOFN,,,,66.45056,-15.95444,,,,,,,,,----------N-,BI,,,,,,,,NDB,----a---,,
au.bom:BI.RE.NDB,,RE,,REYKJAESSKOLI,,,,65.92639,-22.43167,,,,,,,,,----------N-,BI,,,,,,,,NDB,----a---,,
au.bom:BI.RF.NDB,,RF,,RIF,,,,64.91278,-23.82,,,,,,,,,----------N-,BI,,,,,,,,NDB,----a---,,
au.bom:BI.RH.NDB,,RH,,REYKHOLT,,,,64.66417,-21.28639,,,,,,,,,----------N-,BI,,,,,,,,NDB,----a---,,
au.bom:BI.RK.NDB,,RK,,REYKJAVIK,,,,64.15139,-22.02889,,,,,,,,,----------N-,BI,,,,,,,,NDB,----a---,,
au.bom:BI.RL.NDB,,RL,,REYKJAHLIO,,,,65.62472,16.92056,,,,,,,,,----------N-,BI,,,,,,,,NDB,----a---,,
au.bom:BI.SA.OM,,SA,,SKAGI,,,,64.30556,-21.97139,,,,,,,,,------------,BI,,,,,,,,OM,----a---,,
au.bom:BI.SB.NDB,,SB,,SELARDALUR,,,,65.78861,-23.99083,,,,,,,,,----------N-,BI,,,,,,,,NDB,----a---,,
au.bom:BI.SD.NDB,,SD,,SLETTUHLID,,,,66.06694,-19.33333,,,,,,,,,----------N-,BI,,,,,,,,NDB,----a---,,
au.bom:BI.SE.NDB,,SE,,SELFOSS,,,,63.92889,-21.03417,,,,,,,,,----------N-,BI,,,,,,,,NDB,----a---,,
au.bom:BI.SF.ILS,,SF,,VAGAR RW13,,,,62.06944,-7.28194,,,,,,,,,------------,BI,,,,,,,,ILS,----a---,,
au.bom:BI.SK.NDB,,SK,,STRANDHOEFN,,,,65.90333,-14.64806,,,,,,,,,----------N-,BI,,,,,,,,NDB,----a---,,
au.bom:BI.SL.NDB,,SL,,HONAFJORDUR,,,,64.38361,-15.38667,,,,,,,,,----------N-,BI,,,,,,,,NDB,----a---,,
au.bom:BI.SU.NDB,,SU,,STYKKISHOLMUR,,,,65.06,-22.75556,,,,,,,,,----------N-,BI,,,,,,,,NDB,----a---,,
au.bom:BI.TH.NDB,,TH,,THORSHOFEN,,,,66.2525,-15.26139,,,,,,,,,----------N-,BI,,,,,,,,NDB,----a---,,
au.bom:BI.TO.NDB,,TO,,TORFUR,,,,65.50056,-18.15083,,,,,,,,,----------N-,BI,,,,,,,,NDB,----a---,,
au.bom:BI.ULT.TAC,,ULT,,ALERT,,,,82.51722,-62.31194,,,,,,,,,----------N-,BI,,,,,,,,TAC,----a---,,
au.bom:BI.VA.NDB,,VA,,VAOE,,,,65.10944,-14.59611,,,,,,,,,----------N-,BI,,,,,,,,NDB,----a---,,
au.bom:BI.VG.NDB,,VG,,VAGAR,,,,62.04389,-7.19361,,,,,,,,,----------N-,BI,,,,,,,,NDB,----a---,,
au.bom:BI.VM.NDB,,VM,,VESTMANNAEYJAR,,,,63.39972,-20.28833,,,,,,,,,----------N-,BI,,,,,,,,NDB,----a---,,
au.bom:BI.VP.NDB,,VP,,HOFSA,,,,65.71639,-14.85389,,,,,,,,,----------N-,BI,,,,,,,,NDB,----a---,,
au.bom:CZ.1F.NDB,,1F,,MANTA,,,,47.63056,-65.74472,,,,,,,,,----------N-,CZ,,,,,,,,NDB,----a---,,
au.bom:CZ.1T.DME,,1T,,LLOYDMINSTER,,,,53.31361,-110.07972,,,,,,,,,----------N-,CZ,,,,,,,,DME,----a---,,
au.bom:CZ.2J.NDB,,2J,,GRAND FORKS,,,,49.0175,-118.42361,,,,,,,,,----------N-,CZ,,,,,,,,NDB,----a---,,
au.bom:CZ.2U.NDB,,2U,,MACKENZIE,,,,55.305,-123.13833,,,,,,,,,----------N-,CZ,,,,,,,,NDB,----a---,,
au.bom:CZ.3U.NDB,,3U,,GATINEAU,,,,45.51917,-75.56417,,,,,,,,,----------N-,CZ,,,,,,,,NDB,----a---,,
au.bom:CZ.5B.NDB,,5B,,SUMMERSIDE,,,,46.39694,-63.88167,,,,,,,,,----------N-,CZ,,,,,,,,NDB,----a---,,
au.bom:CZ.6R.NDB,,6R,,BROMONT,,,,45.24083,-72.79639,,,,,,,,,----------N-,CZ,,,,,,,,NDB,----a---,,
au.bom:CZ.7B.NDB,,7B,,ST THOMAS,,,,42.77083,-81.10583,,,,,,,,,----------N-,CZ,,,,,,,,NDB,----a---,,
au.bom:CZ.7D.NDB,,7D,,HUDSON BAY,,,,52.84778,-102.18667,,,,,,,,,----------N-,CZ,,,,,,,,NDB,----a---,,
au.bom:CZ.8N.NDB,,8N,,EDSON,,,,53.58083,-116.45472,,,,,,,,,----------N-,CZ,,,,,,,,NDB,----a---,,
au.bom:CZ.9Q.NDB,,9Q,,AMOS,,,,48.5575,-78.24306,,,,,,,,,----------N-,CZ,,,,,,,,NDB,----a---,,
au.bom:CZ.9Y.NDB,,9Y,,PINCHER CREEK,,,,49.52333,-113.99861,,,,,,,,,----------N-,CZ,,,,,,,,NDB,----a---,,
au.bom:CZ.AC.NDB,,AC,,PLEASANT LAKE,,,,43.86083,-66.04361,,,,,,,,,----------N-,CZ,,,,,,,,NDB,----a---,,
au.bom:CZ.AP.NDB,,AP,,ACTIVE PASS,,,,48.87389,-123.29,,,,,,,,,----------N-,CZ,,,,,,,,NDB,----a---,,
au.bom:CZ.AV.NDB,,AV,,ST ANDREWS,,,,50.05306,-97.045,,,,,,,,,----------N-,CZ,,,,,,,,NDB,----a---,,
au.bom:CZ.AY.NDB,,AY,,ST ANTHONY,,,,51.38639,-56.09639,,,,,,,,,----------N-,CZ,,,,,,,,NDB,----a---,,
au.bom:CZ.BC.NDB,,BC,,BAIE-COMEAU,,,,49.11778,-68.32611,,,,,,,,,----------N-,CZ,,,,,,,,NDB,----a---,,
au.bom:CZ.BK.NDB,,BK,,BAKER LAKE,,,,64.31472,-96.06472,,,,,,,,,----------N-,CZ,,,,,,,,NDB,----a---,,
au.bom:CZ.BM.NDB,,BM,,BALMORAL,,,,50.13722,-97.30972,,,,,,,,,----------N-,CZ,,,,,,,,NDB,----a---,,
au.bom:CZ.BR.NDB,,BR,,BRANDON,,,,49.90806,-100.07361,,,,,,,,,----------N-,CZ,,,,,,,,NDB,----a---,,
au.bom:CZ.BV.NDB,,BV,,CHAMPLAIN,,,,46.87111,-71.28139,,,,,,,,,----------N-,CZ,,,,,,,,NDB,----a---,,
au.bom:CZ.BX.NDB,,BX,,BLANC-SABLON,,,,51.42167,-57.20306,,,,,,,,,----------N-,CZ,,,,,,,,NDB,----a---,,
au.bom:CZ.BY.NDB,,BY,,BEECHY,,,,50.84194,-107.45972,,,,,,,,,----------N-,CZ,,,,,,,,NDB,----a---,,
au.bom:CZ.C7.NDB,,C7,,GERALDTON,,,,49.77222,-86.97139,,,,,,,,,----------N-,CZ,,,,,,,,NDB,----a---,,
