id,wmo,icao,iata,name,custom-name,elevation,pressure-sensor-height,latitude,longitude,priority,country-code,time-zone,state-region,runway-direction-1,runway-direction-2,minimum-sector-altitude,group,flags,icao-region,polygon,polyline,population,custom-id,GML-id,organisation,hide-coordinates,type,source,state,area-number
au.bom:YM.YBKE.AD,,YBKE,,BOURKE,,,,-30.03871111,145.9520611,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,NSW,22
au.bom:YM.YBLA.AD,,YBLA,,BENALLA,,,,-36.55403333,146.0090694,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,VIC,30
au.bom:YM.YBLB.ALA,,YBLB,,BILLABONG ROAD HOUSE,,,,-26.81666667,114.6166667,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,WA,65
au.bom:YM.YBLN.AD,,YBLN,,BUSSELTON,,,,-33.68729167,115.4002556,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,WA,63
au.bom:YM.YBLT.AD,,YBLT,,BALLARAT,,,,-37.51158611,143.7912306,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,VIC,30
au.bom:YM.YBNS.AD,,YBNS,,BAIRNSDALE,,,,-37.88751111,147.5676444,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,VIC,30
au.bom:YM.YBOM.ALA,,YBOM,,BOMBALA,,,,-36.905,149.183333,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,NSW,21
au.bom:YM.YBOP.ALA,,YBOP,,BOYUP BROOK,,,,-33.896667,116.45,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,WA,63
au.bom:YM.YBOR.ALA,,YBOR,,BORDERTOWN,,,,-36.271667,140.721667,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,SA,50
au.bom:YM.YBRN.AD,,YBRN,,BALRANALD,,,,-34.62349444,143.5782417,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,NSW,22
au.bom:YM.YBRW.AD,,YBRW,,BREWARRINA,,,,-29.97400556,146.81675,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,NSW,22
au.bom:YM.YBTH.AD,,YBTH,,BATHURST,,,,-33.40944444,149.6519444,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,NSW,21
au.bom:YM.YBUN.AD,,YBUN,,BUNBURY,,,,-33.37810278,115.6770528,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,WA,63
au.bom:YM.YBVA.ALA,,YBVA,,BALAKLAVA,,,,-34.089875,138.3400556,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,SA,50
au.bom:YM.YBWX.AD,,YBWX,,BARROW ISLAND,,,,-20.86451667,115.4060583,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,WA,68
au.bom:YM.YBYI.ALA,,YBYI,,BRUNY ISLAND,,,,-43.23489444,147.3798111,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,TAS,70
au.bom:YM.YCAG.ALA,,YCAG,,CAIGUNA,,,,-32.28033333,125.4776667,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,WA,62
au.bom:YM.YCAR.AD,,YCAR,,CARNARVON,,,,-24.88068333,113.6720944,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,WA,65
au.bom:YM.YCBA.AD,,YCBA,,COBAR,,,,-31.53833333,145.7938889,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,NSW,22
au.bom:YM.YCBO.HLS,,YCBO,,CAPE BORDA,,,,-35.755,136.5983333,,,,,,,,,------------,YM,,,,,,,,HLS,---p----,SA,50
au.bom:YM.YCBP.AD,,YCBP,,COOBER PEDY,,,,-29.04,134.7208611,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,SA,52
au.bom:YM.YCDH.ALA,,YCDH,,CADNEY HOMESTEAD,,,,-27.90675,134.0559167,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,SA,52
au.bom:YM.YCDO.AD,,YCDO,,CONDOBOLIN,,,,-33.064375,147.2091,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,NSW,22
au.bom:YM.YCDU.AD,,YCDU,,CEDUNA,,,,-32.13060278,133.70975,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,SA,53
au.bom:YM.YCEE.AD,,YCEE,,CLEVE,,,,-33.70982778,136.5047472,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,SA,50
au.bom:YM.YCFH.ALA,,YCFH,,CLIFTON HILLS,,,,-27.01833333,138.8916667,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,SA,52
au.bom:YM.YCHK.AD,,YCHK,,CHRISTMAS CREEK,,,,-22.35581944,119.6426167,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,WA,68
au.bom:YM.YCIG.ALA,,YCIG,,CORRIGIN,,,,-32.33833611,117.8278889,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,WA,60
au.bom:YM.YCNN.ALA,,YCNN,,COONANA,,,,-31.03333333,123.1583333,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,WA,63
au.bom:YM.YCOM.AD,,YCOM,,COOMA - SNOWY MOUNTAINS,,,,-36.30045,148.9738083,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,NSW,21
au.bom:YM.YCOP.HLS,,YCOP,,CORNY PT,,,,-34.91666667,137.0666667,,,,,,,,,------------,YM,,,,,,,,HLS,---p----,SA,50
au.bom:YM.YCOR.AD,,YCOR,,COROWA,,,,-35.990333,146.351297,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,NSW,30
au.bom:YM.YCRG.AD,,YCRG,,CORRYONG,,,,-36.18290278,147.8876472,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,VIC,21
au.bom:YM.YCSP.ALA,,YCSP,,CURTIN SPRINGS,,,,-25.33311111,131.7586389,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,NT,85
au.bom:YM.YCTM.AD,,YCTM,,COOTAMUNDRA,,,,-34.624322,148.035767,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,NSW,21
au.bom:YM.YCTN.ALA,,YCTN,,CASTERTON,,,,-37.61333333,141.3616667,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,VIC,30
au.bom:YM.YCTY.HLS,,YCTY,,CAPE OTWAY,,,,-38.85777778,143.5125,,,,,,,,,------------,YM,,,,,,,,HLS,---p----,VIC,30
au.bom:YM.YCUE.AD,,YCUE,,CUE,,,,-27.44676944,117.9186278,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,WA,65
au.bom:YM.YCUN.AD,,YCUN,,CUNDERDIN,,,,-31.62222222,117.2166667,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,WA,60
au.bom:YM.YCWL.ALA,,YCWL,,COWELL,,,,-33.66726944,136.8917056,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,SA,50
au.bom:YM.YCWR.AD,,YCWR,,COWRA,,,,-33.844825,148.6490083,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,NSW,21
au.bom:YM.YDEG.ALA,,YDEG,,DELEGATE,,,,-37.06306944,148.9405806,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,NSW,21
au.bom:YM.YDGU.AD,,YDGU,,DEGRUSSA,,,,-25.55760278,119.2875028,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,WA,66
au.bom:YM.YDLQ.AD,,YDLQ,,DENILIQUIN,,,,-35.55932778,144.9464056,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,NSW,30
au.bom:YM.YDON.ALA,,YDON,,DOWERIN,,,,-31.175,117.0416667,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,WA,60
au.bom:YM.YDPO.AD,,YDPO,,DEVONPORT,,,,-41.16973056,146.4302611,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,TAS,70
au.bom:YM.YDRA.ALA,,YDRA,,DONGARA,,,,-29.3,114.9166667,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,WA,60
au.bom:YM.YDVR.ALA,,YDVR,,DOCKER RIVER,,,,-24.858333,129.123333,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,NT,85
au.bom:YM.YECH.AD,,YECH,,ECHUCA,,,,-36.15726944,144.7619556,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,VIC,30
au.bom:YM.YECL.ALA,,YECL,,EUCLA,,,,-31.71666667,128.8833333,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,WA,62
au.bom:YM.YEDD.HLS,,YEDD,,EUDUNDA,,,,-34.18116667,139.0891667,,,,,,,,,------------,YM,,,,,,,,HLS,---p----,SA,50
au.bom:YM.YEDE.ALA,,YEDE,,EDENHOPE,,,,-37.01666667,141.2666667,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,VIC,30
au.bom:YM.YEEB.ALA,,YEEB,,ENEABBA,,,,-29.83308333,115.2464,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,WA,60
au.bom:YM.YELN.ALA,,YELN,,ELLISTON,,,,-33.638333,134.9,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,SA,53
au.bom:YM.YERH.ALA,,YERH,,EARAHEEDY,,,,-25.6,121.5833333,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,WA,66
au.bom:YM.YERN.ALA,,YERN,,ERNABELLA,,,,-26.26258333,132.1817583,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,SA,52
au.bom:YM.YESP.AD,,YESP,,ESPERANCE,,,,-33.68444167,121.8226389,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,WA,63
au.bom:YM.YFBS.AD,,YFBS,,FORBES,,,,-33.36361944,147.9348611,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,NSW,22
au.bom:YM.YFLI.AD,,YFLI,,FLINDERS ISLAND,,,,-40.09128889,147.9926722,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,TAS,70
au.bom:YM.YFNE.ALA,,YFNE,,FINKE,,,,-25.59317222,134.5828639,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,NT,85
au.bom:YM.YFRG.ALA,,YFRG,,FREGON,,,,-26.77583333,132.0175,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,SA,52
au.bom:YM.YFRT.AD,,YFRT,,FORREST,,,,-30.83806111,128.1150889,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,WA,62
au.bom:YM.YGEL.AD,,YGEL,,GERALDTON,,,,-28.79621111,114.7075,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,WA,60
au.bom:YM.YGIG.AD,,YGIG,,GINGIN,,,,-31.46515,115.8632722,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,WA,60
au.bom:YM.YGLB.AD,,YGLB,,GOULBURN,,,,-34.81021944,149.7265028,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,NSW,21
au.bom:YM.YGLS.ALA,,YGLS,,GILES,,,,-25.05,128.3,,,,,,,,,------------,YM,,,,,,,,ALA,---pa---,WA,64
au.bom:YM.YGSC.ALA,,YGSC,,GASCOYNE JUNCTION,,,,-25.05,115.2,,,,,,,,,------------,YM,,,,,,,,ALA,---pa---,WA,65
au.bom:YM.YGTH.AD,,YGTH,,GRIFFITH,,,,-34.25096944,146.0672722,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,NSW,22
au.bom:YM.YGWA.ALA,,YGWA,,GOOLWA,,,,-35.48188333,138.7513722,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,SA,50
au.bom:YM.YHAA.ALA,,YHAA,,HAASTS BLUFF,,,,-23.45048611,131.8514833,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,NT,85
au.bom:YM.YHAW.ALA,,YHAW,,HAWKER,,,,-31.85465,138.4682333,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,SA,51
au.bom:YM.YHAY.AD,,YHAY,,HAY,,,,-34.53142222,144.8296722,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,NSW,22
au.bom:YM.YHBK.ALA,,YHBK,,HOLBROOK,,,,-35.68333333,147.3166667,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,NSW,21
au.bom:YM.YHKT.ALA,,YHKT,,HUCKITTA,,,,-22.94388889,135.4472222,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,NT,84
au.bom:YM.YHLS.ALA,,YHLS,,HILLSTON,,,,-33.49359722,145.52355,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,NSW,22
au.bom:YM.YHMB.ALA,,YHMB,,HERMANNSBURG,,,,-23.92790278,132.8125278,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,NT,85
au.bom:YM.YHML.AD,,YHML,,HAMILTON,,,,-37.64875556,142.0652444,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,VIC,30
au.bom:YM.YHPN.AD,,YHPN,,HOPETOUN,,,,-35.71535,142.3596528,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,VIC,30
au.bom:YM.YHSM.AD,,YHSM,,HORSHAM,,,,-36.66968889,142.1726833,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,VIC,30
au.bom:YM.YIDR.ALA,,YIDR,,IDRACOWRA STN,,,,-25.06666667,133.7333333,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,NT,85
au.bom:YM.YIMB.AD,,YIMB,,KIMBA,,,,-33.09064722,136.464375,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,SA,53
au.bom:YM.YINN.ALA,,YINN,,INNAMINCKA,,,,-27.7,140.7333333,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,SA,52
au.bom:YM.YIVO.AD,,YIVO,,IVANHOE,,,,-32.88468611,144.3115722,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,NSW,22
au.bom:YM.YJAM.ALA,,YJAM,,JAMESON,,,,-25.86333333,127.6783333,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,WA,64
au.bom:YM.YJER.ALA,,YJER,,JERILDERIE,,,,-35.37,145.725,,,,,,,,,------------,YM,,,,,,,,ALA,---pa---,NSW,22
au.bom:YM.YJGP.ALA,,YJGP,,JERRAMUNGUP,,,,-33.91666667,118.9,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,WA,63
au.bom:YM.YJIG.ALA,,YJIG,,JIGGALONG MISSION,,,,-23.36666667,120.7833333,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,WA,68
au.bom:YM.YJUR.ALA,,YJUR,,JURIEN BAY,,,,-30.3032,115.05525,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,WA,60
au.bom:YM.YKBL.AD,,YKBL,,KAMBALDA,,,,-31.190644,121.598358,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,WA,61
au.bom:YM.YKBR.AD,,YKBR,,KALBARRI,,,,-27.69201111,114.2595611,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,WA,60
au.bom:YM.YKBY.AD,,YKBY,,STREAKY BAY,,,,-32.83581667,134.2927028,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,SA,53
au.bom:YM.YKEB.ALA,,YKEB,,KELLERBERRIN,,,,-31.61777778,117.7238889,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,WA,60
au.bom:YM.YKER.AD,,YKER,,KERANG,,,,-35.75127222,143.9393667,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,VIC,30
au.bom:YM.YKGA.ALA,,YKGA,,KINGOONYA,,,,-30.91441667,135.3071917,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,SA,53
au.bom:YM.YKIG.ALA,,YKIG,,KINGSTON,,,,-36.82,139.87,,,,,,,,,------------,YM,,,,,,,,ALA,---pa---,SA,50
au.bom:YM.YKII.AD,,YKII,,KING ISLAND,,,,-39.87747778,143.8783028,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,TAS,70
au.bom:YM.YKNG.AD,,YKNG,,KATANNING,,,,-33.7003,117.6533,,,,,,,,,--------A---,YM,,,,,,,,AD,---pa---,WA,63
au.bom:YM.YKNT.ALA,,YKNT,,KINTORE,,,,-23.265,129.385,,,,,,,,,------------,YM,,,,,,,,ALA,---pa---,NT,85
au.bom:YM.YKOJ.ALA,,YKOJ,,KOJONUP,,,,-33.75033333,117.1358333,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,WA,63
au.bom:YM.YKSC.AD,,YKSC,,KINGSCOTE/KANGAROO ISLAND,,,,-35.71400833,137.521325,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,SA,50
au.bom:YM.YLAO.ALA,,YLAO,,LAMEROO,,,,-35.37333333,140.465,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,SA,50
au.bom:YM.YLCG.AD,,YLCG,,LAKE CARGELLIGO,,,,-33.27838889,146.3692611,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,NSW,22
au.bom:YM.YLEC.AD,,YLEC,,LEIGH CREEK,,,,-30.59831667,138.4259556,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,SA,51
au.bom:YM.YLEO.AD,,YLEO,,LEONORA,,,,-28.87811667,121.3146472,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,WA,61
au.bom:YM.YLGN.ALA,,YLGN,,LOONGANA,,,,-30.94166667,127.03,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,WA,62
au.bom:YM.YLOX.ALA,,YLOX,,LOXTON,,,,-34.47580278,140.66385,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,SA,50
au.bom:YM.YLST.AD,,YLST,,LEINSTER,,,,-27.84339722,120.703225,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,WA,61
au.bom:YM.YLTN.AD,,YLTN,,LAVERTON,,,,-28.61368889,122.4239611,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,WA,61
au.bom:YM.YLTV.AD,,YLTV,,LATROBE VALLEY,,,,-38.20723056,146.4703056,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,VIC,30
au.bom:YM.YLUC.ALA,,YLUC,,LUCY CREEK,,,,-22.47666667,136.2733333,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,NT,84
au.bom:YM.YLVD.ALA,,YLVD,,LAKE EVERARD,,,,-31.74253333,135.1731167,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,SA,53
au.bom:YM.YMAD.ALA,,YMAD,,MADURA,,,,-31.88333333,127.025,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,WA,62
au.bom:YM.YMAU.ALA,,YMAU,,MOUNT AUGUSTUS,,,,-24.31666667,116.9166667,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,WA,66
au.bom:YM.YMAV.AD,,YMAV,,AVALON,,,,-38.0394,144.4694806,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,VIC,30
au.bom:YM.YMAY.AD,,YMAY,,ALBURY,,,,-36.06764167,146.9581528,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,NSW,22
au.bom:YM.YMBB.HLS,,YMBB,,MOUNT BAW BAW,,,,-37.84166667,146.2616667,,,,,,,,,------------,YM,,,,,,,,HLS,---p----,VIC,30
au.bom:YM.YMBD.ALA,,YMBD,,MURRAY BRIDGE,,,,-35.06444444,139.2266667,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,SA,50
au.bom:YM.YMBL.AD,,YMBL,,MARBLE BAR,,,,-21.16261944,119.8395972,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,WA,68
au.bom:YM.YMBT.ALA,,YMBT,,MOUNT BEAUTY,,,,-36.72861111,147.1669444,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,VIC,30
au.bom:YM.YMBU.ALA,,YMBU,,MARYBOROUGH (VIC),,,,-37.03296111,143.7087917,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,VIC,30
au.bom:YM.YMCO.AD,,YMCO,,MALLACOOTA,,,,-37.59875,149.7207528,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,VIC,30
au.bom:YM.YMCT.ALA,,YMCT,,MILLICENT,,,,-37.58354444,140.3661111,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,SA,50
au.bom:YM.YMDK.ALA,,YMDK,,MOUNT RIDDOCK STN,,,,-23.03666667,134.691,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,NT,85
au.bom:YM.YMDN.ALA,,YMDN,,MERREDIN,,,,-31.52333333,118.32,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,WA,60
au.bom:YM.YMDZ.ALA,,YMDZ,,MARDI STN,,,,-21.21,115.9625,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,WA,68
au.bom:YM.YMEB.ALA,,YMEB,,MOUNT EBA,,,,-30.17833333,135.6733333,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,SA,51
au.bom:YM.YMED.ALA,,YMED,,MENINDEE,,,,-32.36669722,142.4049972,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,NSW,22
au.bom:YM.YMEK.AD,,YMEK,,MEEKATHARRA,,,,-26.61174722,118.547675,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,WA,66
au.bom:YM.YMEN.AD,,YMEN,,MELBOURNE/ESSENDON,,,,-37.72808889,144.9018167,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,VIC,30
au.bom:YM.YMER.AD,,YMER,,MERIMBULA,,,,-36.90870833,149.9013194,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,NSW,21
au.bom:YM.YMES.AD,,YMES,,EAST SALE,,,,-38.09893611,147.1495639,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,VIC,30
au.bom:YM.YMEW.ALA,,YMEW,,MINGENEW,,,,-29.2,115.4333333,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,WA,60
au.bom:YM.YMFD.ALA,,YMFD,,MANSFIELD,,,,-37.06666667,146.1166667,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,VIC,30
au.bom:YM.YMHB.AD,,YMHB,,HOBART,,,,-42.83617222,147.5102417,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,TAS,70
au.bom:YM.YMIA.AD,,YMIA,,MILDURA,,,,-34.22926389,142.0855639,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,VIC,30
au.bom:YM.YMIN.ALA,,YMIN,,MINLATON,,,,-34.74399722,137.5289972,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,SA,50
au.bom:YM.YMIV.ALA,,YMIV,,MOUNT IVE,,,,-32.44433333,136.0696667,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,SA,53
au.bom:YM.YMJM.AD,,YMJM,,MANJIMUP,,,,-34.26515,116.1404056,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,WA,63
au.bom:YM.YMLT.AD,,YMLT,,LAUNCESTON,,,,-41.54530278,147.2141806,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,TAS,70
au.bom:YM.YMMB.AD,,YMMB,,MELBOURNE/MOORABBIN,,,,-37.97585,145.1023056,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,VIC,30
au.bom:YM.YMML.AD,,YMML,,MELBOURNE,,,,-37.67335278,144.8434028,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,VIC,30
au.bom:YM.YMNF.ALA,,YMNF,,MANFRED,,,,-26.45,116.55,,,,,,,,,------------,YM,,,,,,,,ALA,---pa---,WA,65
au.bom:YM.YMNG.AD,,YMNG,,MANGALORE,,,,-36.88828611,145.1841917,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,VIC,30
au.bom:YM.YMNN.ALA,,YMNN,,MOUNT DENISON,,,,-22.14083333,132.0691667,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,NT,84
au.bom:YM.YMOG.AD,,YMOG,,MOUNT MAGNET,,,,-28.11616111,117.8417306,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,WA,60
au.bom:YM.YMPA.ALA,,YMPA,,MINNIPA,,,,-32.84291667,135.1444667,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,SA,53
au.bom:YM.YMPC.AD,,YMPC,,POINT COOK,,,,-37.93226389,144.7534611,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,VIC,30
au.bom:YM.YMRE.ALA,,YMRE,,MARREE,,,,-29.66265278,138.0658111,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,SA,51
au.bom:YM.YMRW.AD,,YMRW,,MORAWA,,,,-29.20125,116.0219889,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,WA,60
au.bom:YM.YMRY.AD,,YMRY,,MORUYA,,,,-35.89753611,150.1455222,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,NSW,21
au.bom:YM.YMSY.HLS,,YMSY,,MAATSUYKER,,,,-43.65486667,146.2746667,,,,,,,,,------------,YM,,,,,,,,HLS,---p----,TAS,70
au.bom:YM.YMTG.AD,,YMTG,,MOUNT GAMBIER,,,,-37.74543611,140.7852806,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,SA,50
au.bom:YM.YMUK.ALA,,YMUK,,MULKA,,,,-28.35133333,138.6513333,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,SA,52
au.bom:YM.YMWA.ALA,,YMWA,,MULLEWA,,,,-28.47522222,115.5174222,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,WA,60
au.bom:YM.YMZI.ALA,,YMZI,,MENZIES,,,,-29.66666667,121.025,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,WA,61
au.bom:YM.YNAR.AD,,YNAR,,NARRANDERA,,,,-34.70216944,146.5122556,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,NSW,22
au.bom:YM.YNHL.AD,,YNHL,,NHILL,,,,-36.31116667,141.6443083,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,VIC,30
au.bom:YM.YNPB.ALA,,YNPB,,NAPPERBY,,,,-22.53305556,132.7630556,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,NT,84
au.bom:YM.YNRB.ALA,,YNRB,,NAREMBEEN,,,,-32.11666667,118.4166667,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,WA,60
au.bom:YM.YNRC.AD,,YNRC,,NARACOORTE,,,,-36.98522222,140.7249639,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,SA,50
au.bom:YM.YNRG.ALA,,YNRG,,NARROGIN,,,,-32.93,117.08,,,,,,,,,------------,YM,,,,,,,,ALA,---pa---,WA,63
au.bom:YM.YNRV.AD,,YNRV,,RAVENSTHORPE,,,,-33.797194,120.208083,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,WA,63
au.bom:YM.YNSM.ALA,,YNSM,,NORSEMAN,,,,-32.20933056,121.7545694,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,WA,63
au.bom:YM.YNUL.ALA,,YNUL,,NULLAGINE,,,,-21.91268056,120.19855,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,WA,68
au.bom:YM.YNWN.AD,,YNWN,,NEWMAN,,,,-23.41783056,119.8027417,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,WA,68
au.bom:YM.YNYN.AD,,YNYN,,NYNGAN,,,,-31.55115278,147.2028139,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,NSW,22
au.bom:YM.YOLA.ALA,,YOLA,,COLAC,,,,-38.28638889,143.6797222,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,VIC,30
au.bom:YM.YOLD.AD,,YOLD,,OLYMPIC DAM,,,,-30.485,136.8766667,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,SA,51
au.bom:YM.YOLW.AD,,YOLW,,ONSLOW,,,,-21.6684,115.113,,,,,,,,,--------A---,YM,,,,,,,,AD,---pa---,WA,68
